Delivery_person_ID,Delivery_person_Age,Delivery_person_Ratings,Restaurant_latitude,Restaurant_longitude,Delivery_location_latitude,Delivery_location_longitude,Order_Date,Time_Orderd,Time_Order_picked,Weatherconditions,Road_traffic_density,Vehicle_condition,Type_of_order,Vehicle_Type,multiple_deliveries,Festival,City,Time_taken,Delivery_distance
MUMRES09DEL03 ,25,4.8,18.994049,72.825203,19.054049,72.885203,24-03-2022,17:20:00,17:35:00,Fog,Medium ,0,Drinks ,motorcycle ,0,No ,Metropolitian ,22,0.0848528137423864
SURRES010DEL03 ,40,3.0,21.17106,72.789292,21.23106,72.849292,09-03-2022,NaN ,18:30:00,Fog,Medium ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,21,0.0848528137423864
PUNERES19DEL02 ,31,4.4,18.563934,73.915367,18.693935,74.045367,04-03-2022,22:20:00,22:25:00,Cloudy,Low ,1,Special Drinks,scooter ,1,No ,Metropolitian ,37,0.18384847021664016
MYSRES17DEL01 ,38,4.8,12.326356,76.619103,12.366356,76.659103,21-03-2022,17:00:00,17:05:00,Sunny,Medium ,2,Meal ,electric_scooter ,1,No ,Metropolitian ,17,0.05656854249492762
DEHRES08DEL01 ,22,4.6,30.359722,78.067079,30.469722,78.177079,12-02-2022,21:30:00,21:45:00,Sunny,Jam ,0,Snack ,motorcycle ,0,No ,Urban ,15,0.15556349186103965
SURRES15DEL01 ,35,4.7,21.160522,72.771477,21.170522,72.781477,01-04-2022,10:00:00,10:10:00,Sunny,Low ,2,Buffet ,electric_scooter ,1,No ,Metropolitian ,12,0.014142135623723113
SURRES03DEL01 ,34,3.8,21.186884,72.793616,21.296884,72.903616,18-03-2022,22:15:00,22:30:00,Cloudy,Low ,1,Special Drinks,scooter ,1,No ,Metropolitian ,39,0.15556349186103965
CHENRES05DEL03 ,20,4.8,13.058616,80.264151,13.148616,80.354151,08-03-2022,22:40:00,22:45:00,Sunny,Low ,2,Snack ,scooter ,1,No ,Metropolitian ,28,0.12727922061358088
VADRES04DEL01 ,29,4.6,0.0,0.0,0.01,0.01,05-03-2022,08:20:00,08:35:00,Cloudy,Low ,1,Buffet ,motorcycle ,1,No ,Metropolitian ,16,0.01414213562373095
VADRES11DEL03 ,20,3.5,22.308096,73.167753,22.338096,73.197753,28-03-2022,21:55:00,22:10:00,Sunny,Jam ,0,Special Drinks,motorcycle ,3,Yes ,Semi-Urban ,50,0.04242640687119446
COIMBRES03DEL02 ,30,4.2,11.025083,77.015393,11.105083,77.095393,02-03-2022,19:20:00,19:30:00,Cloudy,Jam ,2,Special Drinks,scooter ,2,No ,Metropolitian ,49,0.11313708498984645
SURRES16DEL01 ,40,3.0,21.160437,72.774209,21.170437,72.784209,30-03-2022,NaN ,10:50:00,Cloudy,Low ,2,Snack ,motorcycle ,1,No ,Urban ,14,0.014142135623733162
VADRES08DEL03 ,24,4.4,0.0,0.0,0.03,0.03,19-03-2022,20:45:00,20:50:00,Sunny,Jam ,0,Special Drinks,motorcycle ,1,No ,Metropolitian ,49,0.042426406871192854
ALHRES05DEL01 ,35,4.0,25.457687,81.835585,25.567687,81.945585,16-02-2022,21:35:00,21:50:00,Fog,Jam ,1,Special Drinks,scooter ,1,No ,Metropolitian ,35,0.15556349186103965
COIMBRES15DEL01 ,28,4.8,11.006686,76.951736,11.016686,76.961736,03-03-2022,09:35:00,09:50:00,Windy,Low ,1,Snack ,scooter ,1,No ,Metropolitian ,18,0.014142135623734417
INDORES20DEL02 ,22,5.0,22.732225,75.874765,22.782225,75.924765,09-03-2022,20:35:00,20:40:00,Sunny,Jam ,2,Meal ,scooter ,0,No ,Urban ,11,0.07071067811865325
COIMBRES17DEL01 ,23,4.8,11.026117,76.944652,11.096117,77.014652,31-03-2022,20:35:00,20:45:00,Cloudy,Jam ,2,Special Drinks,motorcycle ,1,No ,Urban ,33,0.09899494936611203
VADRES15DEL01 ,32,4.3,0.0,0.0,0.01,0.01,07-03-2022,09:30:00,09:35:00,Stormy,Low ,0,Meal ,motorcycle ,4,No ,Metropolitian ,28,0.01414213562373095
PUNERES12DEL02 ,22,4.9,18.520016,73.830547,18.540016,73.850547,09-03-2022,08:35:00,08:50:00,Fog,Low ,2,Meal ,scooter ,0,No ,Metropolitian ,16,0.028284271247471345
RANCHIRES15DEL03 ,34,4.6,23.369746,85.33982,23.429746,85.39982,19-03-2022,20:10:00,20:25:00,Cloudy,Jam ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,29,0.08485281374238891
INDORES14DEL01 ,30,4.7,22.761593,75.886362,22.771593,75.896362,19-03-2022,11:15:00,11:30:00,Fog,High ,0,Snack ,motorcycle ,1,No ,Metropolitian ,26,0.014142135623723113
VADRES13DEL01 ,20,4.8,22.310237,73.158921,22.350237,73.198921,30-03-2022,16:15:00,16:25:00,Stormy,Medium ,0,Snack ,motorcycle ,1,No ,Urban ,14,0.05656854249491757
SURRES07DEL02 ,20,5.0,21.170798,72.790489,21.250798,72.870489,02-03-2022,20:35:00,20:50:00,Windy,Jam ,0,Special Drinks,motorcycle ,1,No ,Metropolitian ,36,0.11313708498985524
LUDHRES04DEL03 ,39,4.6,30.914057,75.83982,30.944057,75.86982,17-02-2022,23:00:00,23:10:00,Windy,Low ,1,Drinks ,scooter ,1,No ,Metropolitian ,24,0.04242640687119446
RANCHIRES17DEL02 ,27,4.7,23.374878,85.335739,23.394878,85.355739,03-03-2022,08:20:00,08:30:00,Sandstorms,Low ,2,Meal ,scooter ,0,No ,Metropolitian ,11,0.028284271247458786
JAPRES04DEL02 ,35,4.8,26.902328,75.794257,26.922328,75.814257,11-03-2022,09:15:00,09:30:00,Stormy,Low ,2,Buffet ,electric_scooter ,0,No ,Metropolitian ,27,0.028284271247458786
PUNERES06DEL02 ,24,4.8,18.546258,73.904337,18.676258,74.034337,06-04-2022,19:55:00,20:05:00,Windy,Jam ,1,Meal ,motorcycle ,1,No ,Metropolitian ,26,0.18384776310849843
BHPRES11DEL03 ,25,4.9,23.233219,77.433571,23.293219,77.493571,17-02-2022,18:15:00,18:30:00,Sunny,Medium ,0,Snack ,motorcycle ,0,No ,Metropolitian ,17,0.08485281374238891
PUNERES09DEL01 ,28,4.8,18.536562,73.896485,18.576562,73.936485,05-03-2022,16:35:00,16:50:00,Fog,Medium ,1,Meal ,motorcycle ,0,No ,Metropolitian ,14,0.05656854249492762
MUMRES07DEL02 ,33,4.6,19.091458,72.827808,19.171458,72.907808,27-03-2022,22:50:00,23:00:00,Cloudy,Low ,1,Drinks ,scooter ,0,No ,Metropolitian ,30,0.1131370849898477
JAPRES06DEL02 ,35,4.9,26.911927,75.797282,26.961927,75.847282,28-03-2022,23:40:00,23:45:00,Sandstorms,Low ,2,Meal ,scooter ,1,No ,Rural ,21,0.0707106781186633
CHENRES09DEL01 ,30,4.9,13.044694,80.26147,13.114694,80.33147,06-04-2022,21:15:00,21:30:00,Stormy,Jam ,0,Special Drinks,motorcycle ,1,No ,Metropolitian ,35,0.09899494936611203
CHENRES18DEL03 ,31,4.9,12.981615,80.231598,13.041615,80.291598,01-03-2022,23:40:00,23:55:00,Fog,Low ,0,Snack ,motorcycle ,1,No ,Metropolitian ,29,0.08485281374237762
BANGRES17DEL03 ,31,4.8,12.972532,77.608179,13.062532,77.698179,16-03-2022,17:10:00,17:15:00,Windy,Medium ,2,Drinks ,scooter ,0,No ,Metropolitian ,21,0.12727922061357083
GOARES19DEL02 ,24,4.7,0.0,0.0,0.02,0.02,11-02-2022,10:40:00,10:45:00,Windy,Low ,2,Drinks ,scooter ,1,No ,Metropolitian ,16,0.0282842712474619
MUMRES15DEL02 ,33,5.0,19.176269,72.836721,19.196269,72.856721,03-03-2022,09:10:00,09:15:00,Sandstorms,Low ,2,Drinks ,scooter ,1,No ,Rural ,24,0.028284271247458786
BHPRES04DEL01 ,39,4.6,23.184992,77.417227,23.294992,77.527227,14-02-2022,18:25:00,18:40:00,Sunny,Medium ,1,Buffet ,scooter ,1,No ,Metropolitian ,18,0.15556349186103965
KNPRES19DEL03 ,37,4.5,26.49095,80.318656,26.55095,80.378656,11-02-2022,22:35:00,22:40:00,Stormy,Low ,0,Snack ,motorcycle ,1,No ,Metropolitian ,24,0.0848528137423864
JAPRES17DEL03 ,26,4.8,26.892312,75.806896,26.922313,75.836896,01-03-2022,18:35:00,18:45:00,Fog,Medium ,0,Drinks ,motorcycle ,1,No ,Urban ,21,0.04242711398386632
RANCHIRES07DEL02 ,35,4.4,23.359407,85.325055,23.409407,85.375055,26-03-2022,18:30:00,18:35:00,Sandstorms,Medium ,2,Special Drinks,motorcycle ,1,No ,Urban ,32,0.07071067811865325
KOLRES04DEL01 ,29,4.8,22.538731,88.364878,22.548731,88.374878,17-02-2022,11:00:00,11:05:00,Sandstorms,Low ,1,Buffet ,scooter ,0,No ,Metropolitian ,14,0.014142135623725625
PUNERES02DEL01 ,24,4.8,18.55144,73.804855,18.56144,73.814855,19-03-2022,10:55:00,11:10:00,Sunny,Low ,1,Drinks ,motorcycle ,1,No ,Urban ,19,0.014142135623725625
JAPRES06DEL02 ,25,4.9,26.911927,75.797282,27.041927,75.927282,06-04-2022,17:45:00,17:55:00,Sandstorms,Medium ,2,Drinks ,electric_scooter ,1,No ,Urban ,27,0.183847763108511
PUNERES15DEL01 ,20,4.5,18.636215,73.751081,18.676215,73.791081,24-03-2022,13:20:00,13:35:00,Sandstorms,High ,0,Drinks ,motorcycle ,1,No ,Metropolitian ,21,0.05656854249492762
SURRES18DEL01 ,28,5.0,21.149834,72.778666,21.219834,72.848666,06-03-2022,23:30:00,23:35:00,Windy,Low ,1,Snack ,scooter ,4,No ,Metropolitian ,13,0.09899494936611203
RANCHIRES20DEL01 ,29,5.0,23.39925,85.390464,23.40925,85.400464,07-03-2022,10:20:00,10:35:00,Sunny,Low ,1,Buffet ,motorcycle ,0,No ,Metropolitian ,21,0.014142135623735673
RANCHIRES06DEL02 ,37,4.8,23.357804,85.325146,23.377804,85.345146,30-03-2022,09:00:00,09:15:00,Stormy,Low ,1,Meal ,motorcycle ,1,No ,Urban ,27,0.028284271247458786
KOLRES12DEL01 ,30,4.8,22.551084,88.354127,22.561084,88.364127,17-02-2022,10:20:00,10:25:00,Sandstorms,Low ,2,Drinks ,electric_scooter ,1,No ,Metropolitian ,28,0.014142135623725625
COIMBRES06DEL03 ,23,5.0,11.021278,76.995017,11.111278,77.085017,12-03-2022,17:20:00,17:35:00,Fog,Medium ,2,Special Drinks,scooter ,0,No ,Urban ,34,0.12727922061357083
LUDHRES08DEL01 ,36,4.5,30.899992,75.831338,30.969992,75.901338,12-02-2022,22:10:00,22:20:00,Windy,Low ,1,Snack ,motorcycle ,1,No ,Metropolitian ,18,0.09899494936611203
HYDRES13DEL03 ,39,4.5,17.431477,78.40035,17.521477,78.49035,02-03-2022,00:00:00,00:05:00,Fog,Low ,2,Special Drinks,motorcycle ,0,No ,Metropolitian ,37,0.12727922061358088
BANGRES01DEL02 ,28,4.9,12.933284,77.615428,12.983284,77.665428,09-03-2022,17:45:00,17:55:00,Windy,Medium ,0,Meal ,motorcycle ,1,No ,Metropolitian ,13,0.07071067811866204
MUMRES11DEL01 ,32,4.8,18.994237,72.825553,19.004237,72.835553,03-04-2022,08:55:00,09:00:00,Fog,Low ,2,Drinks ,scooter ,1,No ,Metropolitian ,18,0.014142135623735673
HYDRES010DEL03 ,38,4.9,17.428294,78.404423,17.488294,78.464423,01-03-2022,18:40:00,18:55:00,Sandstorms,Medium ,1,Special Drinks,motorcycle ,1,No ,Metropolitian ,31,0.0848528137423864
BHPRES14DEL03 ,32,4.7,0.0,0.0,0.09,0.09,12-02-2022,18:15:00,18:30:00,Sandstorms,Medium ,2,Snack ,scooter ,1,No ,Metropolitian ,24,0.12727922061357855
MYSRES20DEL02 ,35,4.8,12.337978,76.616792,12.467978,76.746792,29-03-2022,19:55:00,20:10:00,Fog,Jam ,2,Special Drinks,scooter ,1,No ,Metropolitian ,42,0.1838477631084997
KOLRES03DEL03 ,33,4.8,22.526461,88.364453,22.586461,88.424453,17-02-2022,22:20:00,22:30:00,Sunny,Low ,0,Snack ,motorcycle ,1,No ,Urban ,21,0.0848528137423864
HYDRES04DEL02 ,27,4.9,17.411028,78.329645,17.541028,78.459645,29-03-2022,20:55:00,21:00:00,Sandstorms,Jam ,0,Special Drinks,motorcycle ,1,No ,Metropolitian ,32,0.18384776310849843
INDORES07DEL01 ,28,4.9,22.722634,75.886959,22.792634,75.956959,08-03-2022,20:00:00,20:15:00,Sandstorms,Jam ,2,Meal ,scooter ,1,No ,Metropolitian ,17,0.09899494936611203
CHENRES18DEL01 ,27,4.6,12.981615,80.231598,13.021615,80.271598,05-04-2022,15:50:00,15:55:00,Cloudy,Medium ,0,Snack ,motorcycle ,1,No ,Metropolitian ,22,0.05656854249491883
BANGRES14DEL01 ,23,5.0,12.949934,77.699386,13.019934,77.769386,12-03-2022,21:55:00,22:05:00,Windy,Jam ,2,Snack ,electric_scooter ,1,No ,Metropolitian ,27,0.09899494936611078
COIMBRES04DEL02 ,37,4.2,11.024839,77.007003,11.104839,77.087003,06-04-2022,22:00:00,22:15:00,Stormy,Jam ,2,Special Drinks,scooter ,1,No ,Urban ,37,0.11313708498984645
CHENRES09DEL03 ,36,4.9,13.044694,80.26147,13.104694,80.32147,15-03-2022,18:35:00,18:40:00,Sunny,Medium ,0,Buffet ,motorcycle ,1,No ,Urban ,24,0.08485281374238766
AGRRES02DEL02 ,32,4.9,0.0,0.0,0.08,0.08,18-02-2022,21:55:00,22:00:00,Fog,Jam ,1,Special Drinks,motorcycle ,1,No ,Metropolitian ,47,0.1131370849898476
RANCHIRES09DEL03 ,38,4.8,23.351058,85.325731,23.411058,85.385731,24-03-2022,23:10:00,23:15:00,Sunny,Low ,2,Buffet ,motorcycle ,1,No ,Metropolitian ,17,0.08485281374238891
MUMRES02DEL03 ,38,4.8,19.221315,72.862381,19.281315,72.922381,01-03-2022,20:25:00,20:35:00,Cloudy,Jam ,0,Drinks ,motorcycle ,0,No ,Metropolitian ,27,0.0848528137423864
ALHRES010DEL02 ,27,5.0,0.0,0.0,0.05,0.05,11-02-2022,23:55:00,00:10:00,Cloudy,Low ,2,Drinks ,scooter ,1,No ,Metropolitian ,16,0.07071067811865477
HYDRES06DEL01 ,31,4.4,17.455894,78.375467,17.525894,78.445467,25-03-2022,19:35:00,19:40:00,Stormy,Jam ,0,Special Drinks,motorcycle ,1,Yes ,Metropolitian ,53,0.09899494936611203
HYDRES20DEL02 ,21,4.2,17.483216,78.552111,17.503216,78.572111,15-03-2022,10:00:00,10:15:00,Sandstorms,Low ,0,Snack ,motorcycle ,0,No ,Metropolitian ,16,0.028284271247468833
COIMBRES02DEL01 ,26,4.7,11.022477,76.995667,11.132477,77.105667,04-04-2022,21:35:00,21:50:00,Windy,Jam ,1,Drinks ,scooter ,0,No ,Rural ,22,0.15556349186103965
PUNERES15DEL01 ,23,4.9,18.636215,73.751081,18.706215,73.821081,10-03-2022,18:25:00,18:30:00,Cloudy,Medium ,2,Special Drinks,motorcycle ,2,No ,Metropolitian ,36,0.09899494936612209
RANCHIRES07DEL02 ,36,4.8,23.359407,85.325055,23.439407,85.405055,06-04-2022,20:50:00,21:00:00,Sunny,Jam ,1,Meal ,scooter ,1,No ,Metropolitian ,15,0.11313708498984519
COIMBRES07DEL03 ,40,3.0,10.96185,76.971082,11.02185,77.031082,19-03-2022,NaN ,00:05:00,Rainny,Low ,0,Meal ,motorcycle ,1,No ,Metropolitian ,17,0.08485281374238766
BANGRES09DEL01 ,34,4.7,12.934179,77.615797,12.974179,77.655797,28-03-2022,12:45:00,13:00:00,Fog,High ,0,Buffet ,motorcycle ,1,No ,Urban ,26,0.05656854249492762
COIMBRES07DEL02 ,20,4.9,10.96185,76.971082,11.04185,77.051082,31-03-2022,22:15:00,22:20:00,Windy,Low ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,15,0.11313708498984645
COIMBRES05DEL03 ,25,4.1,11.022169,76.999594,11.082169,77.059594,24-03-2022,22:10:00,22:20:00,Windy,Low ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,28,0.08485281374238766
INDORES03DEL02 ,36,4.6,22.751857,75.866699,22.831857,75.946699,23-03-2022,21:10:00,21:15:00,Sunny,Jam ,0,Drinks ,motorcycle ,1,No ,Urban ,30,0.11313708498984519
CHENRES18DEL02 ,27,4.7,12.981615,80.231598,13.061615,80.311598,10-03-2022,22:50:00,23:00:00,Fog,Low ,0,Snack ,motorcycle ,1,No ,Metropolitian ,20,0.11313708498984645
AURGRES01DEL02 ,35,4.1,19.876219,75.346017,19.896219,75.366017,17-02-2022,10:15:00,10:25:00,Stormy,Low ,0,Special Drinks,motorcycle ,1,No ,Metropolitian ,32,0.028284271247458786
MYSRES02DEL01 ,31,4.8,12.304569,76.643622,12.344569,76.683622,26-03-2022,14:40:00,14:45:00,Stormy,High ,1,Meal ,scooter ,1,No ,Metropolitian ,26,0.05656854249492762
DEHRES02DEL01 ,33,4.8,0.0,0.0,0.11,0.11,12-02-2022,23:30:00,23:40:00,Stormy,Low ,2,Drinks ,scooter ,1,No ,Metropolitian ,22,0.15556349186104046
JAPRES15DEL01 ,23,5.0,26.891191,75.802083,27.001191,75.912083,02-03-2022,21:00:00,21:10:00,Cloudy,Jam ,2,Special Drinks,scooter ,1,No ,Metropolitian ,44,0.15556349186103965
BANGRES19DEL02 ,23,4.5,12.914264,77.6784,13.044264,77.8084,31-03-2022,18:45:00,18:50:00,Windy,Medium ,2,Drinks ,scooter ,1,No ,Urban ,26,0.18384776310850975
VADRES12DEL01 ,29,4.7,0.0,0.0,0.11,0.11,25-03-2022,17:25:00,17:35:00,Sunny,Medium ,1,Snack ,motorcycle ,0,No ,Metropolitian ,14,0.15556349186104046
COIMBRES010DEL01 ,29,4.8,11.003008,76.97544,11.043008,77.01544,28-03-2022,15:20:00,15:35:00,Fog,Medium ,0,Snack ,motorcycle ,1,No ,Metropolitian ,26,0.05656854249491883
AURGRES13DEL02 ,30,5.0,19.880256,75.323503,19.930256,75.373503,15-02-2022,23:15:00,23:25:00,Cloudy,Low ,2,Meal ,scooter ,1,No ,Urban ,19,0.07071067811865325
HYDRES11DEL02 ,39,4.9,17.430448,78.418213,17.450448,78.438213,09-03-2022,10:50:00,10:55:00,Sunny,Low ,0,Meal ,motorcycle ,0,No ,Metropolitian ,25,0.028284271247471345
RANCHIRES11DEL03 ,34,4.3,23.359194,85.325447,23.389194,85.355447,03-04-2022,17:25:00,17:30:00,Windy,Medium ,0,Special Drinks,motorcycle ,1,No ,Metropolitian ,36,0.04242640687119446
VADRES20DEL02 ,36,4.8,22.311358,73.164798,22.331358,73.184798,05-04-2022,08:50:00,09:05:00,Windy,Low ,1,Buffet ,motorcycle ,0,No ,Metropolitian ,29,0.028284271247461298
HYDRES12DEL03 ,30,4.9,17.429585,78.392621,17.489585,78.452621,11-03-2022,19:45:00,19:50:00,Sunny,Jam ,1,Drinks ,motorcycle ,1,No ,Metropolitian ,24,0.08485281374237887
VADRES14DEL03 ,29,4.8,22.311603,73.165012,22.341603,73.195012,19-03-2022,19:55:00,20:00:00,Fog,Jam ,2,Drinks ,motorcycle ,1,No ,Metropolitian ,29,0.042426406871191945
SURRES08DEL03 ,24,4.7,21.173343,72.792731,21.233343,72.852731,09-03-2022,23:30:00,23:35:00,Windy,Low ,1,Meal ,scooter ,0,No ,Metropolitian ,10,0.08485281374238891
CHENRES02DEL02 ,37,4.8,13.086438,80.220672,13.106438,80.240672,03-04-2022,08:25:00,08:35:00,Sunny,Low ,1,Drinks ,motorcycle ,1,No ,Metropolitian ,18,0.028284271247470093
CHENRES13DEL02 ,40,3.0,13.027018,80.254791,13.107018,80.334791,18-03-2022,NaN ,22:35:00,Windy,Low ,1,Drinks ,motorcycle ,0,No ,Metropolitian ,17,0.11313708498984645
SURRES11DEL02 ,30,4.8,21.157735,72.768778,21.237735,72.848778,08-03-2022,23:25:00,23:30:00,Stormy,Low ,1,Drinks ,motorcycle ,1,No ,Metropolitian ,16,0.1131370849898477
HYDRES18DEL03 ,21,4.7,17.450851,78.379347,17.480851,78.409347,13-03-2022,23:45:00,00:00:00,Sunny,Low ,0,Buffet ,motorcycle ,0,No ,Urban ,10,0.04242640687119446
CHENRES17DEL02 ,33,4.7,13.045479,80.23311,13.095479,80.28311,24-03-2022,18:45:00,18:50:00,Sunny,Medium ,0,Snack ,motorcycle ,0,No ,Metropolitian ,22,0.07071067811865199
MYSRES19DEL03 ,39,4.4,12.334022,76.618203,12.424022,76.708203,14-03-2022,22:00:00,22:05:00,Stormy,Jam ,0,Special Drinks,motorcycle ,1,No ,Urban ,39,0.12727922061358213
BANGRES11DEL02 ,25,4.8,12.934365,77.616155,12.984365,77.666155,01-04-2022,22:30:00,22:45:00,Sunny,Low ,1,Drinks ,motorcycle ,0,No ,Metropolitian ,22,0.07071067811865325
LUDHRES13DEL03 ,26,4.7,30.893234,75.82172,30.953234,75.88172,11-02-2022,23:35:00,23:40:00,Stormy,Low ,1,Meal ,motorcycle ,0,No ,Urban ,18,0.0848528137423864
VADRES010DEL01 ,30,5.0,22.310329,73.169083,22.320329,73.179083,03-03-2022,08:20:00,08:35:00,Sandstorms,Low ,2,Drinks ,scooter ,0,No ,Metropolitian ,25,0.014142135623735673
GOARES07DEL02 ,37,4.7,15.561295,73.749478,15.581295,73.769478,17-02-2022,08:35:00,08:40:00,Fog,Low ,0,Meal ,motorcycle ,0,No ,Metropolitian ,20,0.028284271247470093
DEHRES14DEL02 ,39,4.7,30.319528,78.040267,30.339528,78.060267,11-02-2022,09:45:00,09:55:00,Fog,Low ,0,Buffet ,motorcycle ,1,No ,Metropolitian ,24,0.028284271247461298
INDORES14DEL02 ,21,4.9,22.761593,75.886362,22.841593,75.966362,02-03-2022,18:50:00,18:55:00,Sunny,Medium ,2,Snack ,motorcycle ,0,No ,Metropolitian ,19,0.11313708498984519
MYSRES03DEL01 ,31,4.1,12.299524,76.64262,12.339524,76.68262,21-03-2022,16:20:00,16:25:00,Sandstorms,Medium ,0,Special Drinks,motorcycle ,0,No ,Metropolitian ,33,0.056568542494928875
JAPRES010DEL01 ,38,4.9,26.921411,75.793604,26.961411,75.833604,03-03-2022,14:30:00,14:35:00,Sandstorms,High ,2,Snack ,scooter ,0,No ,Metropolitian ,25,0.05656854249491757
AGRRES04DEL02 ,35,4.9,27.195928,77.998092,27.325928,78.128092,12-02-2022,17:30:00,17:40:00,Fog,Medium ,0,Special Drinks,motorcycle ,2,No ,Urban ,36,0.18384776310850096
RANCHIRES11DEL03 ,40,3.0,-23.359194,-85.325447,23.449194,85.415447,08-03-2022,NaN ,23:50:00,Rainny,Low ,3,Meal ,motorcycle ,1,No ,Metropolitian ,15,177.04089378185418
VADRES09DEL03 ,39,4.9,0.0,0.0,0.03,0.03,05-03-2022,17:40:00,17:50:00,Cloudy,Medium ,2,Snack ,scooter ,0,No ,Urban ,17,0.042426406871192854
COIMBRES07DEL02 ,31,4.8,10.96185,76.971082,11.01185,77.021082,01-04-2022,18:30:00,18:45:00,Sunny,Medium ,2,Meal ,scooter ,1,No ,Metropolitian ,23,0.0707106781186633
RANCHIRES14DEL02 ,39,4.1,0.0,0.0,0.02,0.02,05-04-2022,08:15:00,08:20:00,Sandstorms,Low ,0,Meal ,motorcycle ,1,No ,Metropolitian ,29,0.0282842712474619
VADRES15DEL03 ,26,4.7,0.0,0.0,0.03,0.03,05-03-2022,19:25:00,19:35:00,Stormy,Jam ,2,Snack ,scooter ,0,No ,Metropolitian ,12,0.042426406871192854
CHENRES010DEL03 ,39,4.2,13.066762,80.251865,13.096762,80.281865,28-03-2022,22:00:00,22:05:00,Stormy,Jam ,2,Special Drinks,scooter ,1,No ,Metropolitian ,32,0.0424264068711932
HYDRES02DEL02 ,40,3.0,17.41233,78.449654,17.46233,78.499654,24-03-2022,NaN ,21:05:00,Sandstorms,Jam ,2,Snack ,scooter ,1,No ,Metropolitian ,17,0.0707106781186633
AGRRES09DEL03 ,32,4.0,0.0,0.0,0.03,0.03,11-02-2022,21:30:00,21:45:00,Sandstorms,Jam ,0,Special Drinks,motorcycle ,1,No ,Metropolitian ,46,0.042426406871192854
RANCHIRES14DEL02 ,34,4.9,0.0,0.0,0.08,0.08,27-03-2022,21:30:00,21:35:00,Windy,Jam ,0,Special Drinks,motorcycle ,1,No ,Metropolitian ,36,0.1131370849898476
SURRES04DEL01 ,25,4.8,21.173493,72.801953,21.213493,72.841953,28-03-2022,15:45:00,15:55:00,Windy,Medium ,2,Buffet ,scooter ,1,No ,Metropolitian ,28,0.05656854249492762
CHENRES010DEL03 ,38,5.0,13.066762,80.251865,13.096762,80.281865,21-03-2022,17:10:00,17:20:00,Sandstorms,Medium ,0,Special Drinks,motorcycle ,1,No ,Metropolitian ,32,0.0424264068711932
BANGRES05DEL03 ,39,4.9,12.970324,77.645748,13.030324,77.705748,17-03-2022,19:15:00,19:30:00,Windy,Jam ,2,Buffet ,motorcycle ,1,No ,Metropolitian ,30,0.08485281374238766
RANCHIRES17DEL01 ,33,4.3,23.374878,85.335739,23.414878,85.375739,24-03-2022,17:00:00,17:15:00,Stormy,Medium ,1,Special Drinks,motorcycle ,0,No ,Metropolitian ,31,0.056568542494920084
BANGRES04DEL01 ,30,4.7,12.98041,77.640489,13.02041,77.680489,07-03-2022,16:40:00,16:50:00,Sandstorms,Medium ,2,Special Drinks,motorcycle ,4,No ,Metropolitian ,32,0.05656854249491883
VADRES01DEL02 ,30,4.4,22.307898,73.167788,22.437898,73.297788,18-03-2022,17:50:00,18:00:00,Cloudy,Medium ,2,Special Drinks,scooter ,1,No ,Metropolitian ,40,0.18384776310849843
JAPRES06DEL03 ,21,4.9,26.911927,75.797282,26.941927,75.827282,21-03-2022,17:55:00,18:05:00,Windy,Medium ,0,Meal ,motorcycle ,0,No ,Metropolitian ,15,0.04242640687119446
RANCHIRES06DEL01 ,20,4.5,23.357804,85.325146,23.397804,85.365146,30-03-2022,13:20:00,13:35:00,Sunny,High ,0,Special Drinks,motorcycle ,1,No ,Metropolitian ,51,0.05656854249491757
DEHRES12DEL03 ,28,4.6,0.0,0.0,0.03,0.03,13-02-2022,17:20:00,17:35:00,Cloudy,Medium ,2,Snack ,scooter ,1,No ,Metropolitian ,17,0.042426406871192854
AURGRES01DEL01 ,26,4.6,19.876219,75.346017,19.886219,75.356017,13-02-2022,11:30:00,11:35:00,Fog,High ,1,Buffet ,motorcycle ,0,No ,Metropolitian ,22,0.014142135623725625
ALHRES18DEL02 ,31,4.3,25.450317,81.831681,25.470317,81.851681,13-02-2022,12:00:00,12:10:00,Windy,High ,0,Special Drinks,motorcycle ,1,Yes ,Metropolitian ,48,0.028284271247461298
GOARES20DEL01 ,27,4.6,0.0,0.0,0.07,0.07,12-02-2022,19:25:00,19:30:00,Fog,Jam ,0,Special Drinks,motorcycle ,1,Yes ,Metropolitian ,43,0.09899494936611666
MUMRES11DEL02 ,32,5.0,18.994237,72.825553,19.124237,72.955553,29-03-2022,21:10:00,21:25:00,Sandstorms,Jam ,1,Meal ,scooter ,0,No ,Metropolitian ,25,0.18384776310850096
SURRES05DEL02 ,23,4.9,21.175104,72.804342,21.195104,72.824342,30-03-2022,09:40:00,09:55:00,Sunny,Low ,0,Snack ,motorcycle ,0,No ,Urban ,10,0.028284271247458786
PUNERES09DEL02 ,26,4.9,18.536562,73.896485,18.586562,73.946485,07-03-2022,19:20:00,19:25:00,Cloudy,Jam ,2,Meal ,scooter ,1,No ,Metropolitian ,25,0.07071067811865325
